Job ID,Job Status,Error Code,Job Type,Backup Method,Client,Job,Schedule,Files,Files Size,Write Size,Data Transferred,Throughput,Start Time,End Time,Elapsed Time,Server,Volume Pool,Storage,Tape Drive,Volume
1644588007,Suspended,-,Mysql Backup,Differential Backup,jh,CVNVX,testsc_4,15288,3.21 GB,23.84 GB,10.63 GB,41.58 MB/s,2022-02-11 오후 11:00:07,2022-02-11 오후 11:01:28,0:01:21,jh,add,add,-,1644588007
1644587401,Completed,-,Mysql Backup,Enterprise Incremental Backup,jh,CVNVX,testsc_3,17176,31.44 GB,1.8 GB,16.61 GB,141.19 MB/s,2022-02-11 오후 10:50:01,2022-02-11 오후 10:53:51,0:03:50,jh,ddd,ddd,-,1644587401
1644586795,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_2,5148,20.39 GB,3.36 GB,13.76 GB,68.7 MB/s,2022-02-11 오후 10:39:55,2022-02-11 오후 10:45:01,0:05:06,jh,add,add,-,1644586795
1644586189,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_1,5170,16.27 GB,22.64 GB,30.4 GB,29.38 MB/s,2022-02-11 오후 10:29:49,2022-02-11 오후 10:39:18,0:09:29,jh,dsk,dsk,-,1644586189
1644585583,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_4,18565,31.43 GB,22.49 GB,15.78 GB,193.91 MB/s,2022-02-11 오후 10:19:43,2022-02-11 오후 10:22:31,0:02:48,jh,add,add,-,1644585583
1644584977,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_3,2768,13.09 GB,8.01 GB,13.32 GB,24.15 MB/s,2022-02-11 오후 10:09:37,2022-02-11 오후 10:18:54,0:09:17,jh,ddd,ddd,-,1644584977
1644584371,Completed,-,Mysql Backup,Incremental Backup,jh,SGFDG,testsc_2,15169,20.51 GB,7.18 GB,21.35 GB,177.97 MB/s,2022-02-11 오후 9:59:31,2022-02-11 오후 10:01:31,0:02:00,jh,add,add,-,1644584371
1644583765,Completed,-,Mysql Backup,Incremental Backup,jh,SGFDG,testsc_1,28498,4.61 MB,30.97 MB,20.58 MB,14.19 KB/s,2022-02-11 오후 9:49:25,2022-02-11 오후 9:55:00,0:05:35,jh,dsk,dsk,-,1644583765
1644583159,Completed,-,Mysql Backup,Enterprise Incremental Backup,jh,SGFDG,testsc_4,7487,19.5 GB,22.1 GB,5.52 GB,54.57 MB/s,2022-02-11 오후 9:39:19,2022-02-11 오후 9:45:27,0:06:08,jh,add,add,-,1644583159
1644582553,Completed,-,Mysql Backup,Enterprise Differential Backup,jh,SGFDG,testsc_3,7610,4.37 GB,4.19 GB,8.56 GB,13.5 MB/s,2022-02-11 오후 9:29:13,2022-02-11 오후 9:34:46,0:05:33,jh,ddd,ddd,-,1644582553
1644581947,Completed,-,Informix Onbar Backup,Full Backup,jh,HGFAW,testsc_2,20687,6.44 MB,4.98 MB,21.79 MB,11.56 KB/s,2022-02-11 오후 9:19:07,2022-02-11 오후 9:28:39,0:09:32,jh,add,add,-,1644581947
1644581341,Completed,-,Informix Onbar Backup,Full Backup,jh,HGFAW,testsc_1,3767,16.32 GB,20.09 GB,12.86 GB,245.76 MB/s,2022-02-11 오후 9:09:01,2022-02-11 오후 9:10:11,0:01:10,jh,dsk,dsk,-,1644581341
1644580735,Completed,-,Informix Onbar Backup,Incremental Backup,jh,HGFAW,testsc_4,3341,31.4 GB,7.38 GB,23.87 GB,89.31 MB/s,2022-02-11 오후 8:58:55,2022-02-11 오후 9:04:57,0:06:02,jh,add,add,-,1644580735
1644580129,Completed,-,Informix Onbar Backup,Incremental Backup,jh,HGFAW,testsc_3,27154,25.58 KB,7 KB,23.61 KB,1 KB/s,2022-02-11 오후 8:48:49,2022-02-11 오후 8:54:46,0:05:57,jh,ddd,ddd,-,1644580129
1644579523,Completed,-,File Backup,Archive Backup,jh,TGHCV,testsc_2,30497,1.63 MB,31.16 MB,29.55 MB,3.96 KB/s,2022-02-11 오후 8:38:43,2022-02-11 오후 8:45:46,0:07:03,jh,add,add,-,1644579523
1644578917,Completed,-,File Backup,Differential Backup,jh,TGHCV,testsc_1,9720,12.01 GB,13.32 GB,13.59 GB,24.89 MB/s,2022-02-11 오후 8:28:37,2022-02-11 오후 8:36:53,0:08:16,jh,dsk,dsk,-,1644578917
1644578311,Completed,-,File Backup,Differential Backup,jh,TGHCV,testsc_4,23998,9.61 GB,16.74 GB,21.89 GB,24.48 MB/s,2022-02-11 오후 8:18:31,2022-02-11 오후 8:25:15,0:06:44,jh,add,add,-,1644578311
1644577705,Completed,-,File Backup,Full Backup,jh,TGHCV,testsc_3,10475,11.91 GB,28.7 GB,8.2 GB,27.65 MB/s,2022-02-11 오후 8:08:25,2022-02-11 오후 8:15:48,0:07:23,jh,ddd,ddd,-,1644577705
1644577099,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_2,25733,18.94 MB,27.17 MB,8.24 MB,74.88 KB/s,2022-02-11 오후 7:58:19,2022-02-11 오후 8:02:40,0:04:21,jh,add,add,-,1644577099
1644576493,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_1,6247,18.17 GB,10.65 GB,24.46 GB,31.91 MB/s,2022-02-11 오후 7:48:13,2022-02-11 오후 7:57:58,0:09:45,jh,dsk,dsk,-,1644576493
1644575887,Canceled,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_4,2099,24.01 GB,7.71 GB,25.58 GB,84.18 MB/s,2022-02-11 오후 7:38:07,2022-02-11 오후 7:43:01,0:04:54,jh,add,add,-,1644575887
1644575281,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_3,1152,3.67 GB,6.45 GB,24.66 GB,11.79 MB/s,2022-02-11 오후 7:28:01,2022-02-11 오후 7:33:22,0:05:21,jh,ddd,ddd,-,1644575281
1644574675,Completed,-,Oracle RMAN Backup,Full Backup,jh,GHJDD,testsc_2,18885,11.29 GB,25.51 GB,10.57 GB,35.26 MB/s,2022-02-11 오후 7:17:55,2022-02-11 오후 7:23:25,0:05:30,jh,add,add,-,1644574675
1644574069,Completed,-,Oracle RMAN Backup,Cumulative Backup,jh,GHJDD,testsc_1,2304,11.05 GB,5.03 GB,29.53 GB,56.6 MB/s,2022-02-11 오후 7:07:49,2022-02-11 오후 7:11:11,0:03:22,jh,dsk,dsk,-,1644574069
1644573463,Completed,-,Oracle RMAN Backup,Full Backup,jh,GHJDD,testsc_4,19965,8.54 GB,10.82 GB,14.14 GB,17.53 MB/s,2022-02-11 오후 6:57:43,2022-02-11 오후 7:06:04,0:08:21,jh,add,add,-,1644573463
1644572857,Partially Completed,-,Oracle RMAN Backup,Incremental Backup,jh,GHJDD,testsc_3,22220,7.1 KB,15.87 KB,27.11 KB,1 KB/s,2022-02-11 오후 6:47:37,2022-02-11 오후 6:49:28,0:01:51,jh,ddd,ddd,-,1644572857
1644572251,Completed,-,Vmware Backup,Synthetic,jh,KJHFA,testsc_2,10215,8.65 MB,30.82 MB,11.08 MB,30.55 KB/s,2022-02-11 오후 6:37:31,2022-02-11 오후 6:42:23,0:04:52,jh,add,add,-,1644572251
1644571645,Completed,-,Vmware Backup,Dump Backup,jh,KJHFA,testsc_1,29856,15.64 GB,25.49 GB,29.85 GB,186.19 MB/s,2022-02-11 오후 6:27:25,2022-02-11 오후 6:28:53,0:01:28,jh,dsk,dsk,-,1644571645
1644571039,Completed,-,Vmware Backup,Dump Backup,jh,KJHFA,testsc_4,10313,18.74 GB,1.15 GB,5.47 GB,33.37 MB/s,2022-02-11 오후 6:17:19,2022-02-11 오후 6:26:56,0:09:37,jh,add,add,-,1644571039
1644570433,Completed,-,Vmware Backup,Synthetic,jh,KJHFA,testsc_3,29788,10.71 GB,17.98 GB,16.74 GB,27.5 MB/s,2022-02-11 오후 6:07:13,2022-02-11 오후 6:13:54,0:06:41,jh,ddd,ddd,-,1644570433
1644569827,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_2,14642,10.3 GB,27 GB,744 MB,35.74 MB/s,2022-02-11 오후 5:57:07,2022-02-11 오후 6:02:04,0:04:57,jh,add,add,-,1644569827
1644569221,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_1,27257,16.63 GB,8.08 GB,18.63 GB,93.58 MB/s,2022-02-11 오후 5:47:01,2022-02-11 오후 5:50:05,0:03:04,jh,dsk,dsk,-,1644569221
1644568615,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_4,21499,11.02 MB,20.3 MB,30.04 MB,56.44 KB/s,2022-02-11 오후 5:36:55,2022-02-11 오후 5:40:17,0:03:22,jh,add,add,-,1644568615
1644568009,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_3,14178,18.24 GB,4.43 GB,26.15 GB,60.44 MB/s,2022-02-11 오후 5:26:49,2022-02-11 오후 5:32:00,0:05:11,jh,ddd,ddd,-,1644568009
1644567403,Completed,-,Informix Onbar Backup,Full Backup,jh,BNMBV,testsc_2,20851,17.43 GB,11.47 GB,273 MB,100.28 MB/s,2022-02-11 오후 5:16:43,2022-02-11 오후 5:19:43,0:03:00,jh,add,add,-,1644567403
1644566797,Completed,-,Informix Onbar Backup,Incremental Backup,jh,BNMBV,testsc_1,14020,30.58 GB,15.65 GB,30 GB,96.35 MB/s,2022-02-11 오후 5:06:37,2022-02-11 오후 5:12:04,0:05:27,jh,dsk,dsk,-,1644566797
1644566191,Completed,-,Informix Onbar Backup,Incremental Backup,jh,BNMBV,testsc_4,32535,16.84 MB,10.08 MB,10.05 MB,70.68 KB/s,2022-02-11 오후 4:56:31,2022-02-11 오후 5:00:37,0:04:06,jh,add,add,-,1644566191
1644565585,Completed,-,Informix Onbar Backup,Incremental Backup,jh,BNMBV,testsc_3,16140,7.1 GB,14 GB,9.73 GB,17.03 MB/s,2022-02-11 오후 4:46:25,2022-02-11 오후 4:53:34,0:07:09,jh,ddd,ddd,-,1644565585
1644564979,Completed,-,Mysql Backup,Incremental Backup,jh,CVNVX,testsc_2,22911,31.09 GB,5.38 GB,17.43 GB,94.48 MB/s,2022-02-11 오후 4:36:19,2022-02-11 오후 4:41:58,0:05:39,jh,add,add,-,1644564979
1644564373,Completed,-,Mysql Backup,Enterprise Full Backup,jh,CVNVX,testsc_1,5047,31.98 GB,31.39 GB,26.28 GB,334.18 MB/s,2022-02-11 오후 4:26:13,2022-02-11 오후 4:27:53,0:01:40,jh,dsk,dsk,-,1644564373
1644563767,Completed,-,Mysql Backup,Differential Backup,jh,CVNVX,testsc_4,23399,628 MB,18.63 GB,24.87 GB,6.41 MB/s,2022-02-11 오후 4:16:07,2022-02-11 오후 4:17:47,0:01:40,jh,add,add,-,1644563767
1644563161,Completed,-,Mysql Backup,Enterprise Incremental Backup,jh,CVNVX,testsc_3,5910,25.48 GB,21.5 GB,21.11 GB,89.06 MB/s,2022-02-11 오후 4:06:01,2022-02-11 오후 4:10:56,0:04:55,jh,ddd,ddd,-,1644563161
1644562555,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_2,18939,16.37 GB,4.97 GB,20.94 GB,30.71 MB/s,2022-02-11 오후 3:55:55,2022-02-11 오후 4:05:03,0:09:08,jh,add,add,-,1644562555
1644561949,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_1,13496,18.52 GB,7.21 GB,12.84 GB,32.75 MB/s,2022-02-11 오후 3:45:49,2022-02-11 오후 3:55:30,0:09:41,jh,dsk,dsk,-,1644561949
1644561343,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_4,6745,18.47 GB,16.2 GB,19.87 GB,87.14 MB/s,2022-02-11 오후 3:35:43,2022-02-11 오후 3:39:22,0:03:39,jh,add,add,-,1644561343
1644560737,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_3,15260,16.93 KB,3.87 KB,18.71 KB,1 KB/s,2022-02-11 오후 3:25:37,2022-02-11 오후 3:27:30,0:01:53,jh,ddd,ddd,-,1644560737
1644560131,Completed,-,Mysql Backup,Incremental Backup,jh,SGFDG,testsc_2,18778,9.95 GB,14.97 GB,20.3 GB,21.49 MB/s,2022-02-11 오후 3:15:31,2022-02-11 오후 3:23:27,0:07:56,jh,add,add,-,1644560131
1644559525,Completed,-,Mysql Backup,Incremental Backup,jh,SGFDG,testsc_1,16337,4.31 GB,31.95 GB,17.57 GB,7.83 MB/s,2022-02-11 오후 3:05:25,2022-02-11 오후 3:14:51,0:09:26,jh,dsk,dsk,-,1644559525
1644558919,Completed,-,Mysql Backup,Enterprise Incremental Backup,jh,SGFDG,testsc_4,5671,30.83 GB,13.4 GB,15.48 GB,220.73 MB/s,2022-02-11 오후 2:55:19,2022-02-11 오후 2:57:44,0:02:25,jh,add,add,-,1644558919
1644558313,Completed,-,Mysql Backup,Enterprise Differential Backup,jh,SGFDG,testsc_3,11572,1.51 GB,24.7 GB,299 MB,19.61 MB/s,2022-02-11 오후 2:45:13,2022-02-11 오후 2:46:34,0:01:21,jh,ddd,ddd,-,1644558313
1644557707,Completed,-,Informix Onbar Backup,Full Backup,jh,HGFAW,testsc_2,20774,19.94 GB,1.05 GB,4.47 GB,46.09 MB/s,2022-02-11 오후 2:35:07,2022-02-11 오후 2:42:32,0:07:25,jh,add,add,-,1644557707
1644557101,Completed,-,Informix Onbar Backup,Full Backup,jh,HGFAW,testsc_1,2406,2.25 GB,20.38 GB,3.83 GB,5.39 MB/s,2022-02-11 오후 2:25:01,2022-02-11 오후 2:32:11,0:07:10,jh,dsk,dsk,-,1644557101
1644556495,Completed,-,Informix Onbar Backup,Incremental Backup,jh,HGFAW,testsc_4,11324,17.77 GB,7.13 GB,1.65 GB,59.87 MB/s,2022-02-11 오후 2:14:55,2022-02-11 오후 2:20:01,0:05:06,jh,add,add,-,1644556495
1644555889,Completed,-,Informix Onbar Backup,Incremental Backup,jh,HGFAW,testsc_3,2362,10.6 GB,1.98 GB,31.62 GB,139.18 MB/s,2022-02-11 오후 2:04:49,2022-02-11 오후 2:06:09,0:01:20,jh,ddd,ddd,-,1644555889
1644555283,Failed,E6422013,File Backup,Archive Backup,jh,TGHCV,testsc_2,32386,23.05 GB,30.34 GB,20.28 GB,188.85 MB/s,2022-02-11 오후 1:54:43,2022-02-11 오후 1:56:50,0:02:07,jh,add,add,-,1644555283
1644554677,Completed,-,File Backup,Differential Backup,jh,TGHCV,testsc_1,9764,8.42 KB,3.98 KB,26.02 KB,1 KB/s,2022-02-11 오후 1:44:37,2022-02-11 오후 1:48:39,0:04:02,jh,dsk,dsk,-,1644554677
1644554071,Completed,-,File Backup,Differential Backup,jh,TGHCV,testsc_4,3284,6.25 GB,30.94 GB,30.5 GB,42.42 MB/s,2022-02-11 오후 1:34:31,2022-02-11 오후 1:37:04,0:02:33,jh,add,add,-,1644554071
1644553465,Completed,-,File Backup,Full Backup,jh,TGHCV,testsc_3,23148,20.13 KB,24.23 KB,6.17 KB,1 KB/s,2022-02-11 오후 1:24:25,2022-02-11 오후 1:27:52,0:03:27,jh,ddd,ddd,-,1644553465
1644552859,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_2,29165,28.08 GB,21 GB,15.66 GB,73.34 MB/s,2022-02-11 오후 1:14:19,2022-02-11 오후 1:20:53,0:06:34,jh,add,add,-,1644552859
1644552253,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_1,10043,17.5 GB,8.64 GB,24.66 GB,203.67 MB/s,2022-02-11 오후 1:04:13,2022-02-11 오후 1:05:43,0:01:30,jh,dsk,dsk,-,1644552253
1644551647,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_4,997,18.07 GB,27.07 GB,12.43 GB,50.29 MB/s,2022-02-11 오후 12:54:07,2022-02-11 오후 1:00:17,0:06:10,jh,add,add,-,1644551647
1644551041,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_3,5561,15.48 GB,15.9 GB,12.87 GB,273.24 MB/s,2022-02-11 오후 12:44:01,2022-02-11 오후 12:45:01,0:01:00,jh,ddd,ddd,-,1644551041
1644550435,Completed,-,Oracle RMAN Backup,Full Backup,jh,GHJDD,testsc_2,25163,30.64 GB,9.89 GB,16.77 GB,67.33 MB/s,2022-02-11 오후 12:33:55,2022-02-11 오후 12:41:43,0:07:48,jh,add,add,-,1644550435
1644549829,Completed,-,Oracle RMAN Backup,Cumulative Backup,jh,GHJDD,testsc_1,5327,18.34 MB,24.02 MB,18.11 MB,42.21 KB/s,2022-02-11 오후 12:23:49,2022-02-11 오후 12:31:16,0:07:27,jh,dsk,dsk,-,1644549829
1644549223,Completed,-,Oracle RMAN Backup,Full Backup,jh,GHJDD,testsc_4,32572,27.71 GB,8.97 GB,16.4 GB,187.89 MB/s,2022-02-11 오후 12:13:43,2022-02-11 오후 12:16:16,0:02:33,jh,add,add,-,1644549223
1644548617,Completed,-,Oracle RMAN Backup,Incremental Backup,jh,GHJDD,testsc_3,30548,16.89 GB,1.06 GB,28.99 GB,32.51 MB/s,2022-02-11 오후 12:03:37,2022-02-11 오후 12:12:31,0:08:54,jh,ddd,ddd,-,1644548617
1644548011,Completed,-,Vmware Backup,Synthetic,jh,KJHFA,testsc_2,18208,20.35 GB,7.26 GB,7.81 GB,341.54 MB/s,2022-02-11 오전 11:53:31,2022-02-11 오전 11:54:34,0:01:03,jh,add,add,-,1644548011
1644547405,Completed,-,Vmware Backup,Dump Backup,jh,KJHFA,testsc_1,31402,30.51 GB,9.87 GB,23.8 GB,315.6 MB/s,2022-02-11 오전 11:43:25,2022-02-11 오전 11:45:06,0:01:41,jh,dsk,dsk,-,1644547405
1644546799,Completed,-,Vmware Backup,Dump Backup,jh,KJHFA,testsc_4,21994,2.94 GB,7.42 GB,3.66 GB,4.99 MB/s,2022-02-11 오전 11:33:19,2022-02-11 오전 11:43:25,0:10:06,jh,add,add,-,1644546799
1644546193,Completed,-,Vmware Backup,Synthetic,jh,KJHFA,testsc_3,13326,6.47 GB,22.49 GB,6.98 GB,23.58 MB/s,2022-02-11 오전 11:23:13,2022-02-11 오전 11:27:56,0:04:43,jh,ddd,ddd,-,1644546193
1644545587,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_2,15901,25.14 GB,27.51 GB,18.76 GB,133.36 MB/s,2022-02-11 오전 11:13:07,2022-02-11 오전 11:16:22,0:03:15,jh,add,add,-,1644545587
1644544981,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_1,6965,2.95 MB,28.06 MB,17.99 MB,23.43 KB/s,2022-02-11 오전 11:03:01,2022-02-11 오전 11:05:12,0:02:11,jh,dsk,dsk,-,1644544981
1644544375,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_4,5344,21.31 GB,13.2 GB,19.65 GB,170.49 MB/s,2022-02-11 오전 10:52:55,2022-02-11 오전 10:55:05,0:02:10,jh,add,add,-,1644544375
1644543769,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_3,13028,1.73 GB,5 GB,447 MB,3.68 MB/s,2022-02-11 오전 10:42:49,2022-02-11 오전 10:50:52,0:08:03,jh,ddd,ddd,-,1644543769
1644543163,Completed,-,Informix Onbar Backup,Full Backup,jh,BNMBV,testsc_2,4063,2.05 GB,5.04 GB,13.87 GB,21.2 MB/s,2022-02-11 오전 10:32:43,2022-02-11 오전 10:34:24,0:01:41,jh,add,add,-,1644543163
1644542557,Completed,-,Informix Onbar Backup,Incremental Backup,jh,BNMBV,testsc_1,7335,19.69 GB,29.48 GB,3.19 GB,95.55 MB/s,2022-02-11 오전 10:22:37,2022-02-11 오전 10:26:10,0:03:33,jh,dsk,dsk,-,1644542557
1644541951,Completed,-,Informix Onbar Backup,Incremental Backup,jh,BNMBV,testsc_4,21719,23.35 GB,17.37 GB,29.34 GB,225.59 MB/s,2022-02-11 오전 10:12:31,2022-02-11 오전 10:14:19,0:01:48,jh,add,add,-,1644541951
1644541345,Completed,-,Informix Onbar Backup,Incremental Backup,jh,BNMBV,testsc_3,17110,24.69 KB,28.07 KB,22.16 KB,1 KB/s,2022-02-11 오전 10:02:25,2022-02-11 오전 10:07:52,0:05:27,jh,ddd,ddd,-,1644541345
1644540739,Completed,-,Mysql Backup,Incremental Backup,jh,CVNVX,testsc_2,30708,7.25 MB,24.16 MB,21.95 MB,13.49 KB/s,2022-02-11 오전 9:52:19,2022-02-11 오전 10:01:31,0:09:12,jh,add,add,-,1644540739
1644540133,Completed,-,Mysql Backup,Enterprise Full Backup,jh,CVNVX,testsc_1,17534,25.6 GB,24.69 GB,12.04 GB,45.27 MB/s,2022-02-11 오전 9:42:13,2022-02-11 오전 9:51:54,0:09:41,jh,dsk,dsk,-,1644540133
1644539527,Completed,-,Mysql Backup,Differential Backup,jh,CVNVX,testsc_4,23923,27.67 GB,10 GB,4.81 GB,68.59 MB/s,2022-02-11 오전 9:32:07,2022-02-11 오전 9:39:02,0:06:55,jh,add,add,-,1644539527
1644538921,Completed,-,Mysql Backup,Enterprise Incremental Backup,jh,CVNVX,testsc_3,249,19.58 GB,16.86 GB,15.2 GB,90.32 MB/s,2022-02-11 오전 9:22:01,2022-02-11 오전 9:25:45,0:03:44,jh,ddd,ddd,-,1644538921
1644538315,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_2,5153,6.35 GB,28 GB,5.55 GB,34.96 MB/s,2022-02-11 오전 9:11:55,2022-02-11 오전 9:15:03,0:03:08,jh,add,add,-,1644538315
1644537709,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_1,5421,29.23 GB,7.5 GB,20.83 GB,68.18 MB/s,2022-02-11 오전 9:01:49,2022-02-11 오전 9:09:10,0:07:21,jh,dsk,dsk,-,1644537709
1644537103,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_4,6570,16.8 GB,6.59 GB,26.16 GB,55.49 MB/s,2022-02-11 오전 8:51:43,2022-02-11 오전 8:56:55,0:05:12,jh,add,add,-,1644537103
1644536497,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_3,25294,12.06 GB,20.47 GB,14 GB,76.25 MB/s,2022-02-11 오전 8:41:37,2022-02-11 오전 8:44:21,0:02:44,jh,ddd,ddd,-,1644536497
1644535891,Completed,-,Mysql Backup,Incremental Backup,jh,SGFDG,testsc_2,7905,14.12 GB,11.56 GB,5.86 GB,170.06 MB/s,2022-02-11 오전 8:31:31,2022-02-11 오전 8:32:58,0:01:27,jh,add,add,-,1644535891
1644535285,Completed,-,Mysql Backup,Incremental Backup,jh,SGFDG,testsc_1,25110,27.72 GB,8.2 GB,17.52 GB,118.77 MB/s,2022-02-11 오전 8:21:25,2022-02-11 오전 8:25:26,0:04:01,jh,dsk,dsk,-,1644535285
1644534679,Completed,-,Mysql Backup,Enterprise Incremental Backup,jh,SGFDG,testsc_4,8545,30.94 MB,26.96 MB,12.71 MB,122.8 KB/s,2022-02-11 오전 8:11:19,2022-02-11 오전 8:15:39,0:04:20,jh,add,add,-,1644534679
1644534073,Completed,-,Mysql Backup,Enterprise Differential Backup,jh,SGFDG,testsc_3,6355,19.02 MB,22.56 MB,12.64 MB,141.15 KB/s,2022-02-11 오전 8:01:13,2022-02-11 오전 8:03:33,0:02:20,jh,ddd,ddd,-,1644534073
1644533467,Completed,-,Informix Onbar Backup,Full Backup,jh,HGFAW,testsc_2,22832,20.4 KB,23.79 KB,28.48 KB,1 KB/s,2022-02-11 오전 7:51:07,2022-02-11 오전 7:57:06,0:05:59,jh,add,add,-,1644533467
1644532861,Completed,-,Informix Onbar Backup,Full Backup,jh,HGFAW,testsc_1,11705,2.74 GB,29.75 GB,5.39 GB,14.37 MB/s,2022-02-11 오전 7:41:01,2022-02-11 오전 7:44:18,0:03:17,jh,dsk,dsk,-,1644532861
1644532255,Completed,-,Informix Onbar Backup,Incremental Backup,jh,HGFAW,testsc_4,23639,30.42 GB,31.78 GB,29.59 GB,145.55 MB/s,2022-02-11 오전 7:30:55,2022-02-11 오전 7:34:31,0:03:36,jh,add,add,-,1644532255
1644531649,Completed,-,Informix Onbar Backup,Incremental Backup,jh,HGFAW,testsc_3,15705,1.95 GB,5.23 GB,1.06 GB,5.05 MB/s,2022-02-11 오전 7:20:49,2022-02-11 오전 7:27:27,0:06:38,jh,ddd,ddd,-,1644531649
1644531043,Completed,-,File Backup,Archive Backup,jh,TGHCV,testsc_2,18312,7.44 GB,23.75 GB,14.98 GB,120.9 MB/s,2022-02-11 오전 7:10:43,2022-02-11 오전 7:11:48,0:01:05,jh,add,add,-,1644531043
1644530437,Completed,-,File Backup,Differential Backup,jh,TGHCV,testsc_1,26156,507 MB,19.7 GB,27.19 GB,977.72 KB/s,2022-02-11 오전 7:00:37,2022-02-11 오전 7:09:30,0:08:53,jh,dsk,dsk,-,1644530437
1644529831,Completed,-,File Backup,Differential Backup,jh,TGHCV,testsc_4,581,17 MB,29.56 GB,18.53 GB,34.07 KB/s,2022-02-11 오전 6:50:31,2022-02-11 오전 6:59:04,0:08:33,jh,add,add,-,1644529831
1644529225,Completed,-,File Backup,Full Backup,jh,TGHCV,testsc_3,918,12.87 GB,11.27 GB,6.42 GB,36.61 MB/s,2022-02-11 오전 6:40:25,2022-02-11 오전 6:46:27,0:06:02,jh,ddd,ddd,-,1644529225
1644528619,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_2,9770,27.46 GB,3.76 GB,5.28 GB,115.24 MB/s,2022-02-11 오전 6:30:19,2022-02-11 오전 6:34:25,0:04:06,jh,add,add,-,1644528619
1644528013,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_1,21453,4.85 GB,14.93 GB,22.89 GB,76.42 MB/s,2022-02-11 오전 6:20:13,2022-02-11 오전 6:21:20,0:01:07,jh,dsk,dsk,-,1644528013
1644527407,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_4,31813,16.11 GB,7.34 GB,26.05 GB,235.7 MB/s,2022-02-11 오전 6:10:07,2022-02-11 오전 6:11:19,0:01:12,jh,add,add,-,1644527407
1644526801,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_3,23293,25.8 KB,29.67 KB,24.48 KB,1 KB/s,2022-02-11 오전 6:00:01,2022-02-11 오전 6:09:54,0:09:53,jh,ddd,ddd,-,1644526801
1644526195,Completed,-,Oracle RMAN Backup,Full Backup,jh,GHJDD,testsc_2,14497,5.58 GB,8.74 GB,3.86 GB,12.62 MB/s,2022-02-11 오전 5:49:55,2022-02-11 오전 5:57:30,0:07:35,jh,add,add,-,1644526195
1644525589,Completed,-,Oracle RMAN Backup,Cumulative Backup,jh,GHJDD,testsc_1,20020,446 MB,4.26 GB,21.96 GB,1.05 MB/s,2022-02-11 오전 5:39:49,2022-02-11 오전 5:46:56,0:07:07,jh,dsk,dsk,-,1644525589
1644524983,Completed,-,Oracle RMAN Backup,Full Backup,jh,GHJDD,testsc_4,27506,13.61 MB,25.8 MB,1.93 MB,28.61 KB/s,2022-02-11 오전 5:29:43,2022-02-11 오전 5:37:52,0:08:09,jh,add,add,-,1644524983
1644524377,Completed,-,Oracle RMAN Backup,Incremental Backup,jh,GHJDD,testsc_3,15053,18.83 GB,25.5 GB,30.07 GB,32.78 MB/s,2022-02-11 오전 5:19:37,2022-02-11 오전 5:29:27,0:09:50,jh,ddd,ddd,-,1644524377
1644523771,Completed,-,Vmware Backup,Synthetic,jh,KJHFA,testsc_2,22658,5.04 GB,16.5 GB,6.73 GB,11.91 MB/s,2022-02-11 오전 5:09:31,2022-02-11 오전 5:16:46,0:07:15,jh,add,add,-,1644523771
